t,x,y,psi,u,v,r,u_d,psi_deg,psi_d_deg,xte_m,F_port_kgf,F_stbd_kgf,tau_u_N,tau_r_Nm,tau_u_cmd_N,tau_r_cmd_Nm,wp_idx
4.884000000000203556e+01,7.641152912134630881e+00,1.496386485884555029e+01,3.136575808726422832e+00,7.491624305726546362e-01,2.208484844873217048e-04,1.712096714141136988e-04,7.999999668539048425e-01,1.797125559628569818e+02,1.797290493109516660e+02,3.613514115444971253e-02,5.657274133629754953e-01,5.662152128929947015e-01,1.110056515577310954e+01,9.567358522126313087e-04,1.110056515577310954e+01,9.567358522127370184e-04,2.000000000000000000e+00
4.886000000000203869e+01,7.626169017329139876e+00,1.496393561874747746e+01,3.136579214493212309e+00,7.492432608504854263e-01,2.178574978012057044e-04,1.694009009987400781e-04,7.999999676365407986e-01,1.797127510989200516e+02,1.797290485657517536e+02,3.606438125252253712e-02,5.658556601845530221e-01,5.663371511530259639e-01,1.110301863330366778e+01,9.443626811950878814e-04,1.110301863330366778e+01,9.443626811949802202e-04,2.000000000000000000e+00
4.888000000000204182e+01,7.611183507404777338e+00,1.496400639536676813e+01,3.136582584459302936e+00,7.493239508967851625e-01,2.149098192307067083e-04,1.676291433723847148e-04,7.999999684015204338e-01,1.797129441837541322e+02,1.797290478859644907e+02,3.599360463323186821e-02,5.659837209807003777e-01,5.664589314790929864e-01,1.110546873774483245e+01,9.320446068123545242e-04,1.110546873774483245e+01,9.320446068123138667e-04,2.000000000000000000e+00
4.890000000000204494e+01,7.596196385161235298e+00,1.496407718834922207e+01,3.136585919344854201e+00,7.494045009925297540e-01,2.120048664925257189e-04,1.658923912661952279e-04,7.999999691493120402e-01,1.797131352586213779e+02,1.797290472694048447e+02,3.592281165077793048e-02,5.661115948211529192e-01,5.665805552265964495e-01,1.110791547326576101e+01,9.197861120085804899e-04,1.110791547326576101e+01,9.197861120086763334e-04,2.000000000000000000e+00
4.892000000000204807e+01,7.581207653392612933e+00,1.496414799734200862e+01,3.136589219830619779e+00,7.494849114180373029e-01,2.091420579824386722e-04,1.641887114495034028e-04,7.999999698803641479e-01,1.797133243625260945e+02,1.797290467138807628e+02,3.585200265799137753e-02,5.662392808002488787e-01,5.667020237258376669e-01,1.111035884403074547e+01,9.075915822450042903e-04,1.111035884403074547e+01,9.075915822449788116e-04,2.000000000000000000e+00
4.894000000000205119e+01,7.566217314887430767e+00,1.496421882199422448e+01,3.136592486559425463e+00,7.495651824529694363e-01,2.063208131201765404e-04,1.625162445240155924e-04,7.999999705951058582e-01,1.797135115322994636e+02,1.797290462171973218e+02,3.578117800577551577e-02,5.663667780388413897e-01,5.668233382801088904e-01,1.111279885419923374e+01,8.954652980051492229e-04,1.111279885419923374e+01,8.954652980053178163e-04,2.000000000000000000e+00
4.896000000000205432e+01,7.551225372428646665e+00,1.496428966195742305e+01,3.136595720137641319e+00,7.496453143763329718e-01,2.035405526869847668e-04,1.608732045853446941e-04,7.999999712939490637e-01,1.797136968026839554e+02,1.797290457771606498e+02,3.571033804257695010e-02,5.664940856860608553e-01,5.669445001639421555e-01,1.111523550792593085e+01,8.834114279029138019e-04,1.111523550792593085e+01,8.834114279028134047e-04,2.000000000000000000e+00
4.898000000000205745e+01,7.536231828793670040e+00,1.496436051688611180e+01,3.136598921136648510e+00,7.497253074664812500e-01,2.008006991553629465e-04,1.592578787586055114e-04,7.999999719772883378e-01,1.797138802064173149e+02,1.797290453915817920e+02,3.563948311388820400e-02,5.666212029209286571e-01,5.670655106214965713e-01,1.111766880936082380e+01,8.714340223548334031e-04,1.111766880936082380e+01,8.714340223548286326e-04,2.000000000000000000e+00
4.900000000000206057e+01,7.521236686754378731e+00,1.496443138643823012e+01,3.136602090094293249e+00,7.498051620011155771e-01,1.981006770105270568e-04,1.576686266144170065e-04,7.999999726455023774e-01,1.797140617743158089e+02,1.797290450582802919e+02,3.556861356176987954e-02,5.667481289538128797e-01,5.671863708651099234e-01,1.112009876264923847e+01,8.595370078843700846e-04,1.112009876264923847e+01,8.595370078842860589e-04,2.000000000000000000e+00
4.902000000000206370e+01,7.506239949077132323e+00,1.496450227027558633e+01,3.136605227516329641e+00,7.498848782572866689e-01,1.954399130631769834e-04,1.561038794726989510e-04,7.999999732989544476e-01,1.797142415353570470e+02,1.797290447750876865e+02,3.549772972441367358e-02,5.668748630277495870e-01,5.673070820739807285e-01,1.112252537193188218e+01,8.477241819445425521e-04,1.112252537193188218e+01,8.477241819445621761e-04,2.000000000000000000e+00
4.904000000000206683e+01,7.491241618522786361e+00,1.496457316806428217e+01,3.136608333877845212e+00,7.499644565113957606e-01,1.928178367531925260e-04,1.545621396002684806e-04,7.999999739379938246e-01,1.797144195167615237e+02,1.797290445398509746e+02,3.542683193571782851e-02,5.670014044196138858e-01,5.674276453930068298e-01,1.112494864134493611e+01,8.359992083448730682e-04,1.112494864134493611e+01,8.359992083448507336e-04,2.000000000000000000e+00
4.906000000000206995e+01,7.476241697846709222e+00,1.496464407947509834e+01,3.136611409624673108e+00,7.500438970391960503e-01,1.902338804439192884e-04,1.530419793095179196e-04,7.999999745629559067e-01,1.797145957440736197e+02,1.797290443504353732e+02,3.535592052490166282e-02,5.671277524411707516e-01,5.675480619317364583e-01,1.112736857502006949e+01,8.243656131313060065e-04,1.112736857502006949e+01,8.243656131313179328e-04,2.000000000000000000e+00
4.908000000000207308e+01,7.461240189798794553e+00,1.496471500418385858e+01,3.136614455174780769e+00,7.501232001157938090e-01,1.876874797067430451e-04,1.515420399635591616e-04,7.999999751741637688e-01,1.797147702412410695e+02,1.797290442047277281e+02,3.528499581614141789e-02,5.672539064399750863e-01,5.676683327634763909e-01,1.112978517708452664e+01,8.128267810729284488e-04,1.112978517708452664e+01,8.128267810730118240e-04,2.000000000000000000e+00
4.910000000000207621e+01,7.446237097123475479e+00,1.496478594187176903e+01,3.136617470919641715e+00,7.502023660156493801e-01,1.851780735956873325e-04,1.500610308953913871e-04,7.999999757719278293e-01,1.797149430306936893e+02,1.797290441006390154e+02,3.521405812823097392e-02,5.673798658001619755e-01,5.677884589245058011e-01,1.113219845166116251e+01,8.013859525693334696e-04,1.113219845166116251e+01,8.013859525693051719e-04,2.000000000000000000e+00
4.912000000000207933e+01,7.431232422559739703e+00,1.496485689222572724e+01,3.136620457225583358e+00,7.502813950125786224e-01,1.827051049118047954e-04,1.485977282462838743e-04,7.999999763565477373e-01,1.797151141334204851e+02,1.797290440361070694e+02,3.514310777427276378e-02,5.675056299431078255e-01,5.679084414134226710e-01,1.113460840286851905e+01,7.900462210727710695e-04,1.113460840286851905e+01,7.900462210727491686e-04,2.000000000000000000e+00
4.914000000000208246e+01,7.416226168841143718e+00,1.496492785493861177e+01,3.136623414435109503e+00,7.503602873797540207e-01,1.802680204571652884e-04,1.471509737299259537e-04,7.999999769283120399e-01,1.797152835690454822e+02,1.797290440090991979e+02,3.507214506138822685e-02,5.676311983279687112e-01,5.680282811906074425e-01,1.113701503482084476e+01,7.788105309792570964e-04,1.113701503482084476e+01,7.788105309792013684e-04,2.000000000000000000e+00
4.916000000000208559e+01,7.401218338695824350e+00,1.496499882970954332e+01,3.136626342868200634e+00,7.504390433897055734e-01,1.778662712782776135e-04,1.457196733283956354e-04,7.999999774874991809e-01,1.797154513559021893e+02,1.797290440176142567e+02,3.500117029045668460e-02,5.677565704521165824e-01,5.681479791777960253e-01,1.113941835162818172e+01,7.676816759367710574e-04,1.113941835162818172e+01,7.676816759366804181e-04,2.000000000000000000e+00
4.918000000000208871e+01,7.386208934846516527e+00,1.496506981624412091e+01,3.136629242823584907e+00,7.505176633143220144e-01,1.754993128988125133e-04,1.443027959254051889e-04,7.999999780343783895e-01,1.797156175111064726e+02,1.797290440596850942e+02,3.493018375587908508e-02,5.678817458514608951e-01,5.682675362577623845e-01,1.114181835739641357e+01,7.566622975911486233e-04,1.114181835739641357e+01,7.566622975910175432e-04,2.000000000000000000e+00
4.920000000000209184e+01,7.371197960010562156e+00,1.496514081425464404e+01,3.136632114579981589e+00,7.505961474248521448e-01,1.731666055415243010e-04,1.428993718826513976e-04,7.999999785692094578e-01,1.797157820506277801e+02,1.797290441333803130e+02,3.485918574535595837e-02,5.680067241006634404e-01,5.683869532741055997e-01,1.114421505622727793e+01,7.457548847472850401e-04,1.114421505622727793e+01,7.457548847474092897e-04,2.000000000000000000e+00
4.922000000000209496e+01,7.356185416899926999e+00,1.496521182346029910e+01,3.136634958397316097e+00,7.506744959919053883e-01,1.708676143392978870e-04,1.415084915648931073e-04,7.999999790922442955e-01,1.797159449893587748e+02,1.797290442368063168e+02,3.478817653970089907e-02,5.681315048132596912e-01,5.685062310311409517e-01,1.114660845221849073e+01,7.349617729172308817e-04,1.114660845221849073e+01,7.349617729172394469e-04,2.000000000000000000e+00
4.924000000000209809e+01,7.341171308221213110e+00,1.496528284358732996e+01,3.136637774517905264e+00,7.507527092854533457e-01,1.686018095352759120e-04,1.401293038190873060e-04,7.999999796037265964e-01,1.797161063411831208e+02,1.797290443681089016e+02,3.471715641267003605e-02,5.682560876416853368e-01,5.686253702938718346e-01,1.114899854946373026e+01,7.242851442128995110e-04,1.114899854946373026e+01,7.242851442128598292e-04,2.000000000000000000e+00
4.926000000000210122e+01,7.326155636675672156e+00,1.496535387436919251e+01,3.136640563167611973e+00,7.508307875748306826e-01,1.663686666720460086e-04,1.387610144124299305e-04,7.999999801038925051e-01,1.797162661190418476e+02,1.797290445254749898e+02,3.464612563080748942e-02,5.683804722772047846e-01,5.687443717880675820e-01,1.115138535205270287e+01,7.137270276405872395e-04,1.115138535205270287e+01,7.137270276404602794e-04,2.000000000000000000e+00
4.928000000000210434e+01,7.311138404959216963e+00,1.496542491554667897e+01,3.136643324556966039e+00,7.509087311287361288e-01,1.641676667698940741e-04,1.374028844349908850e-04,7.999999805929713936e-01,1.797164243349974413e+02,1.797290447071337951e+02,3.457508445332102553e-02,5.685046584497670530e-01,5.688632362004159004e-01,1.115376886407121582e+01,7.032892996800655478e-04,1.115376886407121582e+01,7.032892996801646439e-04,2.000000000000000000e+00
4.930000000000210747e+01,7.296119615762437505e+00,1.496549596686802985e+01,3.136646058882256227e+00,7.509865402152338110e-01,1.619982964941533965e-04,1.360542286711414930e-04,7.999999810711858617e-01,1.797165810002963724e+02,1.797290449113583861e+02,3.450403313197014654e-02,5.686286459277664074e-01,5.689819641787619009e-01,1.115614908960118612e+01,6.929736852249846575e-04,1.115614908960118612e+01,6.929736852250514443e-04,2.000000000000000000e+00
4.932000000000211060e+01,7.281099271770610670e+00,1.496556702808902095e+01,3.136648766326585847e+00,7.510642151017540291e-01,1.598600483117017571e-04,1.347144139450644489e-04,7.999999815387524027e-01,1.797167361254297475e+02,1.797290451364666808e+02,3.443297191097904886e-02,5.687524345177354945e-01,5.691005563324235128e-01,1.115852603272071164e+01,6.827817588021645829e-04,1.115852603272071164e+01,6.827817588020043378e-04,2.000000000000000000e+00
4.934000000000211372e+01,7.266077375663714477e+00,1.496563809897303443e+01,3.136651447060898601e+00,7.511417560550944783e-01,1.577524206366810212e-04,1.333828574446036051e-04,7.999999819958817371e-01,1.797168897201918583e+02,1.797290453808224981e+02,3.436190102696556892e-02,5.688760240639675336e-01,5.692190132325715135e-01,1.116089969750410305e+01,6.727149460580506219e-04,1.116089969750410305e+01,6.727149460578997009e-04,2.000000000000000000e+00
4.936000000000211685e+01,7.251053930116442281e+00,1.496570917929111566e+01,3.136654101244967574e+00,7.512191633414213587e-01,1.556749179655325134e-04,1.320590250276110233e-04,7.999999824427788120e-01,1.797170417937370530e+02,1.797290456428364678e+02,3.429082070888433975e-02,5.689994144480597926e-01,5.693373354126903818e-01,1.116327008802192466e+01,6.627745255588735280e-04,1.116327008802192466e+01,6.627745255590356162e-04,2.000000000000000000e+00
4.938000000000211998e+01,7.236028937798213434e+00,1.496578026882200341e+01,3.136656729028353130e+00,7.512964372262705970e-01,1.536270510014619086e-04,1.307424295156281045e-04,7.999999828796440227e-01,1.797171923546345340e+02,1.797290459209667404e+02,3.421973117799659292e-02,5.691226055884085477e-01,5.694555233690896667e-01,1.116563720834104956e+01,6.529616307833663747e-04,1.116563720834104956e+01,6.529616307834480151e-04,2.000000000000000000e+00
4.940000000000212310e+01,7.221002401373184831e+00,1.496585136735215649e+01,3.136659330551323510e+00,7.513735779745486232e-01,1.516083367684647478e-04,1.294326289781734085e-04,7.999999833066719912e-01,1.797173414109210228e+02,1.797290462137197835e+02,3.414863264784351315e-02,5.692455974396262164e-01,5.695735775614854113e-01,1.116800106252465064e+01,6.432772524060936803e-04,1.116800106252465064e+01,6.432772524059639013e-04,2.000000000000000000e+00
4.942000000000212623e+01,7.205974323500266010e+00,1.496592247467575376e+01,3.136661905945743456e+00,7.514505858505339253e-01,1.496182987150608144e-04,1.281292250122648081e-04,7.999999837240536760e-01,1.797174889701518907e+02,1.797290465196506943e+02,3.407752532424623837e-02,5.693683899919236291e-01,5.696914984136288718e-01,1.117036165463231079e+01,6.337222407431398075e-04,1.117036165463231079e+01,6.337222407432557087e-04,2.000000000000000000e+00
4.944000000000212935e+01,7.190944706833130695e+00,1.496599359059467993e+01,3.136664455335927304e+00,7.515274611178778263e-01,1.476564668079008707e-04,1.268318610201378841e-04,7.999999841319752614e-01,1.797176350394497604e+02,1.797290468373638248e+02,3.400640940532007050e-02,5.694909832704218022e-01,5.698092863139927466e-01,1.117271898871999802e+01,6.242973084468417472e-04,1.117271898871999802e+01,6.242973084468199547e-04,2.000000000000000000e+00
4.946000000000213248e+01,7.175913554020226570e+00,1.496606471491850954e+01,3.136666978839458331e+00,7.516042040396058166e-01,1.457223776154242931e-04,1.255402204893172008e-04,7.999999845306189350e-01,1.797177796255516569e+02,1.797290471655129807e+02,3.393528508149046274e-02,5.696133773344306261e-01,5.699269416164983726e-01,1.117507306884012763e+01,6.150030333479606032e-04,1.117507306884012763e+01,6.150030333479061763e-04,2.000000000000000000e+00
4.948000000000213561e+01,7.160880867704790376e+00,1.496613584746445902e+01,3.136669476567973458e+00,7.516808148781186638e-01,1.438155743817592957e-04,1.242540252778802595e-04,7.999999849201629987e-01,1.797179227348539428e+02,1.797290475028016772e+02,3.386415253554098115e-02,5.697355722766739294e-01,5.700444646412926586e-01,1.117742389904157641e+01,6.058398614975147624e-04,1.117742389904157641e+01,6.058398614975688641e-04,2.000000000000000000e+00
4.950000000000213873e+01,7.145846650524859456e+00,1.496620698805733873e+01,3.136671948627913320e+00,7.517572938951936345e-01,1.419356070910700578e-04,1.229730339084812913e-04,7.999999853007824235e-01,1.797180643734552064e+02,1.797290478479831393e+02,3.379301194266126629e-02,5.698575682224840122e-01,5.701618556755594369e-01,1.117977148336974658e+01,5.968081103404188721e-04,1.117977148336974658e+01,5.968081103404963925e-04,2.000000000000000000e+00
4.952000000000214186e+01,7.130810905113282416e+00,1.496627813652948902e+01,3.136674395121238135e+00,7.518336413519857153e-01,1.400820325225662964e-04,1.216970398738274629e-04,7.999999856726484060e-01,1.797182045471973311e+02,1.797290481998604719e+02,3.372186347051098210e-02,5.699793653289488837e-01,5.702791149743710042e-01,1.118211582586655162e+01,5.879079720557457180e-04,1.118211582586655162e+01,5.879079720557949407e-04,2.000000000000000000e+00
4.954000000000214499e+01,7.115773634097732447e+00,1.496634929272070735e+01,3.136676816146111157e+00,7.519098575090286118e-01,1.382544142964015012e-04,1.204258699567897659e-04,7.999999860359290338e-01,1.797183432617046321e+02,1.797290485572865180e+02,3.365070727929264649e-02,5.701009637840357414e-01,5.703962427615716368e-01,1.118445693057048018e+01,5.791395170103186708e-04,1.118445693057048018e+01,5.791395170104411856e-04,2.000000000000000000e+00
