t,x,y,psi,u,v,r,tau_u_N,tau_r_Nm,F_port_kgf,F_stbd_kgf
8.500000000000000000e+00,9.143084481634902616e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129558683651600504e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
8.519999999999999574e+00,9.165675655307934377e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129558683651600504e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
8.540000000000000924e+00,9.188266828980966139e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129558683651600504e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
8.560000000000000497e+00,9.210858002653997900e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129558683651600504e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
8.580000000000000071e+00,9.233449176327029662e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129558683651600504e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
8.599999999999999645e+00,9.256040350000061423e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129558683651600504e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
8.620000000000000995e+00,9.278631523673093184e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129558683651600504e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
8.640000000000000568e+00,9.301222697346124946e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129558683651600504e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
8.660000000000000142e+00,9.323813871019156707e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129558683651600504e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
8.679999999999999716e+00,9.346405044692188469e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129558683651600504e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
8.700000000000001066e+00,9.368996218365220230e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129558683651600504e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
8.720000000000000639e+00,9.391587392038251991e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129558683651600504e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
8.740000000000000213e+00,9.414178565711283753e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129558683651600504e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
8.759999999999999787e+00,9.436769739384315514e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129558683651600504e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
8.779999999999999361e+00,9.459360913057347275e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129558683651600504e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
8.800000000000000711e+00,9.481952086730379037e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129558683651600504e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
8.820000000000000284e+00,9.504543260403410798e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129558683651600504e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
8.839999999999999858e+00,9.527134434076442560e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129558683651600504e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
8.859999999999999432e+00,9.549725607749474321e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129558683651600504e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
8.880000000000000782e+00,9.572316781422506082e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129558683651600504e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
8.900000000000000355e+00,9.594907955095537844e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129558683651600504e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
8.919999999999999929e+00,9.617499128768569605e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129558683651600504e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
8.939999999999999503e+00,9.640090302441601366e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129558683651600504e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
8.960000000000000853e+00,9.662681476114633128e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129558683651600504e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
8.980000000000000426e+00,9.685272649787664889e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129558683651600504e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
9.000000000000000000e+00,9.707863823460696651e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129558683651600504e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
9.019999999999999574e+00,9.730454997133728412e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129558683651600504e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
9.040000000000000924e+00,9.753046170806760173e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129558683651600504e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
9.060000000000000497e+00,9.775637344479791935e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129558683651600504e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
9.080000000000000071e+00,9.798228518152823696e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129558683651600504e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
9.099999999999999645e+00,9.820819691825855458e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129558683651600504e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
9.120000000000000995e+00,9.843410865498887219e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129558683651600504e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
9.140000000000000568e+00,9.866002039171918980e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129558683651600504e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
9.160000000000000142e+00,9.888593212844950742e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129558683651600504e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
9.179999999999999716e+00,9.911184386517982503e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129558683651600504e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
9.200000000000001066e+00,9.933775560191014264e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129558683651600504e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
9.220000000000000639e+00,9.956366733864046026e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129558683651600504e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
9.240000000000000213e+00,9.978957907537077787e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.129558683651600504e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
9.259999999999999787e+00,1.000154908121010955e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.129558683651600504e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
9.279999999999999361e+00,1.002414025488314131e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.129558683651600504e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
9.300000000000000711e+00,1.004673142855617307e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.129558683651600504e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
9.320000000000000284e+00,1.006932260222920483e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.129558683651600504e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
9.339999999999999858e+00,1.009191377590223659e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.129558683651600504e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
9.359999999999999432e+00,1.011450494957526836e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.129558683651600504e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
9.380000000000000782e+00,1.013709612324830012e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.129558683651600504e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
9.400000000000000355e+00,1.015968729692133188e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.129558683651600504e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
9.419999999999999929e+00,1.018227847059436364e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.129558683651600504e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
9.439999999999999503e+00,1.020486964426739540e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.129558683651600504e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
9.460000000000000853e+00,1.022746081794042716e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.129558683651600504e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
9.480000000000000426e+00,1.025005199161345892e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.129558683651600504e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
9.500000000000000000e+00,1.027264316528649069e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.129558683651600504e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
9.519999999999999574e+00,1.029523433895952245e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.129558683651600504e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
9.540000000000000924e+00,1.031782551263255421e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.129558683651600504e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
9.560000000000000497e+00,1.034041668630558597e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.129558683651600504e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
9.580000000000000071e+00,1.036300785997861773e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.129558683651600504e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
9.599999999999999645e+00,1.038559903365164949e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.129558683651600504e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
9.620000000000000995e+00,1.040819020732468125e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.129558683651600504e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
9.640000000000000568e+00,1.043078138099771301e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.129558683651600504e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
9.660000000000000142e+00,1.045337255467074478e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.129558683651600504e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569620599999999655e+01,0.000000000000000000e+00,1.820000000000000062e+00,1.820000000000000062e+00
